Timestamp,Year of Study,Department,Gender,1. Difficulty Falling Asleep,2. Avg Sleep Hours,3. Waking at Night,4. Sleep Quality,5. Concentration Issues,6. Daytime Fatigue,7. Classes Missed (per week),8. Assignment Impact,9. Screen Time Before Bed,10. Caffeine Use,11. Physical Activity,12. Stress Level,13. Academic Performance
"15/4/2026, 9:32:17 am",Third year,CSE,Female,Rarely (1-2 times a week),5-6 hours,Often (5-6 times a week),Average,Often,Sometimes,Never,Major impact,Sometimes (3-4 times a week),Often (5-6 times a week),Sometimes (3-4 times a week),Low stress,Average
"15/4/2026, 9:32:22 am",First year,CSE,Male,Rarely (1-2 times a week),5-6 hours,Rarely (1-2 times a week),Very good,Rarely,Never,Rarely (1-2 times a month),Moderate impact,Sometimes (3-4 times a week),Every day,Sometimes (3-4 times a week),No stress,Good
"15/4/2026, 9:32:35 am",Third year,CSE,Male,Every night,7-8 hours,Rarely (1-2 times a week),Good,Often,Often,Often (3-4 times a week),Major impact,Sometimes (3-4 times a week),Often (5-6 times a week),Never,High stress,Average
"15/4/2026, 9:32:39 am",Third year,ECE,Female,Every night,5-6 hours,Sometimes (3-4 times a week),Average,Always,Always,Sometimes (1-2 times a week),Minor impact,Every night,Often (5-6 times a week),Sometimes (3-4 times a week),Low stress,Good
"15/4/2026, 9:32:44 am",Third year,ECE,Male,Never,5-6 hours,Never,Average,Sometimes,Often,Sometimes (1-2 times a week),Minor impact,Often (5-6 times a week),Never,Every day,Extremely high stress,Below Average
"15/4/2026, 9:32:44 am",Second year,CSE,Male,Never,Less than 4 hours,Never,Good,Always,Never,Rarely (1-2 times a month),Moderate impact,Rarely (1-2 times a week),Rarely (1-2 times a week),Sometimes (3-4 times a week),Low stress,Good
"15/4/2026, 9:32:45 am",Second year,CSE,Male,Never,5-6 hours,Never,Average,Often,Often,Never,Moderate impact,Never,Never,Often (5-6 times a week),No stress,Average
"15/4/2026, 9:32:45 am",Third year,EEE,Male,Rarely (1-2 times a week),7-8 hours,Never,Good,Rarely,Sometimes,Never,Severe impact,Every night,Every day,Often (5-6 times a week),Low stress,Average
"15/4/2026, 9:32:47 am",First year,ECE,Male,Often (5-6 times a week),5-6 hours,Rarely (1-2 times a week),Good,Rarely,Often,Sometimes (1-2 times a week),Moderate impact,Often (5-6 times a week),Sometimes (3-4 times a week),Every day,High stress,Average
"15/4/2026, 9:33:04 am",Third year,Mechanical,Male,Never,Less than 4 hours,Never,Average,Always,Always,Sometimes (1-2 times a week),Moderate impact,Rarely (1-2 times a week),Never,Never,No stress,Average
"15/4/2026, 9:33:10 am",Third year,Other,Male,Never,7-8 hours,Rarely (1-2 times a week),Average,Rarely,Often,Sometimes (1-2 times a week),Moderate impact,Every night,Every day,Rarely (1-2 times a week),Extremely high stress,Average
"15/4/2026, 9:33:20 am",Third year,CSE,Male,Never,5-6 hours,Rarely (1-2 times a week),Good,Often,Often,Rarely (1-2 times a month),Moderate impact,Often (5-6 times a week),Rarely (1-2 times a week),Never,Low stress,Poor
"15/4/2026, 9:33:29 am",Third year,CSE,Male,Every night,6-7 hours,Never,Good,Never,Sometimes,Sometimes (1-2 times a week),Moderate impact,Sometimes (3-4 times a week),Never,Rarely (1-2 times a week),Extremely high stress,Good
"15/4/2026, 9:33:45 am",First year,CSE,Male,Rarely (1-2 times a week),5-6 hours,Never,Average,Never,Often,Always,Minor impact,Every night,Every day,Rarely (1-2 times a week),Low stress,Below Average
"15/4/2026, 9:33:47 am",Third year,CSE,Male,Rarely (1-2 times a week),6-7 hours,Never,Poor,Never,Sometimes,Rarely (1-2 times a month),Minor impact,Sometimes (3-4 times a week),Every day,Sometimes (3-4 times a week),High stress,Average
"15/4/2026, 9:33:47 am",Third year,CSE,Male,Rarely (1-2 times a week),5-6 hours,Rarely (1-2 times a week),Average,Sometimes,Often,Never,Minor impact,Every night,Rarely (1-2 times a week),Never,Low stress,Below Average
"15/4/2026, 9:34:01 am",Third year,Mechanical,Female,Never,6-7 hours,Never,Very good,Often,Always,Often (3-4 times a week),Minor impact,Every night,Sometimes (3-4 times a week),Often (5-6 times a week),High stress,Average
"15/4/2026, 9:34:02 am",Second year,CSE,Male,Every night,7-8 hours,Never,Poor,Often,Often,Always,Minor impact,Every night,Rarely (1-2 times a week),Never,High stress,Good
"15/4/2026, 9:34:04 am",Third year,Other,Male,Every night,5-6 hours,Never,Average,Rarely,Rarely,Sometimes (1-2 times a week),Minor impact,Sometimes (3-4 times a week),Never,Every day,High stress,Average
"15/4/2026, 9:34:09 am",Third year,ECE,Female,Rarely (1-2 times a week),5-6 hours,Rarely (1-2 times a week),Good,Often,Always,Sometimes (1-2 times a week),Minor impact,Every night,Never,Sometimes (3-4 times a week),High stress,Good
"15/4/2026, 9:34:10 am",Third year,CSE,Male,Often (5-6 times a week),Less than 4 hours,Sometimes (3-4 times a week),Good,Sometimes,Often,Sometimes (1-2 times a week),Minor impact,Every night,Never,Sometimes (3-4 times a week),Low stress,Average
"15/4/2026, 9:34:16 am",Fourth year,CSE,Female,Sometimes (3-4 times a week),7-8 hours,Never,Average,Sometimes,Often,Often (3-4 times a week),Major impact,Every night,Sometimes (3-4 times a week),Never,No stress,Average
"15/4/2026, 9:34:30 am",Third year,CSE,Male,Rarely (1-2 times a week),6-7 hours,Never,Average,Always,Sometimes,Rarely (1-2 times a month),Moderate impact,Every night,Rarely (1-2 times a week),Sometimes (3-4 times a week),High stress,Average
"15/4/2026, 9:34:48 am",Third year,CSE,Male,Rarely (1-2 times a week),5-6 hours,Sometimes (3-4 times a week),Very good,Often,Often,Never,Moderate impact,Every night,Never,Never,Low stress,Good
"15/4/2026, 9:34:50 am",Third year,CSE,Female,Rarely (1-2 times a week),6-7 hours,Rarely (1-2 times a week),Poor,Sometimes,Sometimes,Sometimes (1-2 times a week),Moderate impact,Often (5-6 times a week),Never,Rarely (1-2 times a week),High stress,Average
"15/4/2026, 9:35:09 am",Second year,CSE,Male,Often (5-6 times a week),6-7 hours,Rarely (1-2 times a week),Average,Often,Rarely,Often (3-4 times a week),Major impact,Often (5-6 times a week),Rarely (1-2 times a week),Rarely (1-2 times a week),High stress,Average
"15/4/2026, 9:35:15 am",Third year,EEE,Female,Often (5-6 times a week),6-7 hours,Every night,Good,Rarely,Rarely,Rarely (1-2 times a month),Minor impact,Every night,Rarely (1-2 times a week),Rarely (1-2 times a week),High stress,Average
"15/4/2026, 9:35:25 am",Third year,CSE,Male,Sometimes (3-4 times a week),6-7 hours,Never,Average,Never,Sometimes,Always,Minor impact,Every night,Rarely (1-2 times a week),Sometimes (3-4 times a week),No stress,Good
"15/4/2026, 9:35:25 am",Third year,EEE,Male,Every night,5-6 hours,Never,Good,Sometimes,Often,Rarely (1-2 times a month),Moderate impact,Every night,Never,Sometimes (3-4 times a week),No stress,Average
"15/4/2026, 9:35:26 am",First year,CSE,Female,Sometimes (3-4 times a week),5-6 hours,Often (5-6 times a week),Good,Rarely,Rarely,Sometimes (1-2 times a week),Moderate impact,Every night,Every day,Rarely (1-2 times a week),Extremely high stress,Average
"15/4/2026, 9:35:30 am",Third year,CSE,Male,Never,6-7 hours,Never,Poor,Often,Always,Sometimes (1-2 times a week),Moderate impact,Often (5-6 times a week),Rarely (1-2 times a week),Rarely (1-2 times a week),Low stress,Good
"15/4/2026, 9:35:43 am",Third year,CSE,Male,Sometimes (3-4 times a week),6-7 hours,Never,Average,Often,Often,Sometimes (1-2 times a week),Moderate impact,Sometimes (3-4 times a week),Rarely (1-2 times a week),Rarely (1-2 times a week),High stress,Good
"15/4/2026, 9:35:50 am",Third year,CSE,Female,Rarely (1-2 times a week),6-7 hours,Never,Average,Always,Rarely,Sometimes (1-2 times a week),Minor impact,Sometimes (3-4 times a week),Rarely (1-2 times a week),Rarely (1-2 times a week),Low stress,Average
"15/4/2026, 9:35:55 am",Third year,CSE,Male,Never,6-7 hours,Rarely (1-2 times a week),Average,Sometimes,Often,Rarely (1-2 times a month),Major impact,Every night,Never,Every day,High stress,Average
"15/4/2026, 9:35:59 am",Third year,Other,Female,Rarely (1-2 times a week),5-6 hours,Sometimes (3-4 times a week),Average,Rarely,Rarely,Rarely (1-2 times a month),Moderate impact,Every night,Never,Never,No stress,Below Average
"15/4/2026, 9:36:11 am",Third year,EEE,Male,Sometimes (3-4 times a week),7-8 hours,Never,Very good,Sometimes,Rarely,Often (3-4 times a week),Moderate impact,Every night,Rarely (1-2 times a week),Rarely (1-2 times a week),No stress,Good
"15/4/2026, 9:36:16 am",Third year,Other,Female,Often (5-6 times a week),7-8 hours,Rarely (1-2 times a week),Good,Rarely,Often,Sometimes (1-2 times a week),Moderate impact,Every night,Never,Every day,High stress,Below Average
"15/4/2026, 9:36:44 am",First year,EEE,Male,Every night,Less than 4 hours,Rarely (1-2 times a week),Good,Sometimes,Rarely,Often (3-4 times a week),Minor impact,Every night,Rarely (1-2 times a week),Rarely (1-2 times a week),High stress,Good
"15/4/2026, 9:36:53 am",Third year,ECE,Male,Never,7-8 hours,Never,Good,Often,Rarely,Sometimes (1-2 times a week),Moderate impact,Sometimes (3-4 times a week),Rarely (1-2 times a week),Sometimes (3-4 times a week),High stress,Good
"15/4/2026, 9:36:59 am",First year,Other,Male,Often (5-6 times a week),5-6 hours,Often (5-6 times a week),Average,Often,Rarely,Sometimes (1-2 times a week),Moderate impact,Sometimes (3-4 times a week),Rarely (1-2 times a week),Never,Extremely high stress,Below Average
"15/4/2026, 9:37:01 am",Third year,ECE,Male,Sometimes (3-4 times a week),6-7 hours,Rarely (1-2 times a week),Average,Often,Sometimes,Rarely (1-2 times a month),Moderate impact,Every night,Every day,Often (5-6 times a week),Low stress,Average
"15/4/2026, 9:37:08 am",Fourth year,EEE,Male,Rarely (1-2 times a week),5-6 hours,Never,Average,Often,Sometimes,Rarely (1-2 times a month),Moderate impact,Every night,Sometimes (3-4 times a week),Sometimes (3-4 times a week),High stress,Average
"15/4/2026, 9:37:09 am",Third year,Civil,Male,Sometimes (3-4 times a week),7-8 hours,Never,Average,Always,Sometimes,Sometimes (1-2 times a week),Minor impact,Rarely (1-2 times a week),Every day,Never,High stress,Good
"15/4/2026, 9:37:12 am",Third year,Other,Female,Rarely (1-2 times a week),6-7 hours,Rarely (1-2 times a week),Poor,Often,Often,Never,Minor impact,Sometimes (3-4 times a week),Rarely (1-2 times a week),Every day,High stress,Average
"15/4/2026, 9:37:16 am",Third year,CSE,Male,Rarely (1-2 times a week),6-7 hours,Never,Average,Sometimes,Always,Rarely (1-2 times a month),Minor impact,Rarely (1-2 times a week),Never,Often (5-6 times a week),High stress,Good
"15/4/2026, 9:37:26 am",Third year,ECE,Male,Rarely (1-2 times a week),6-7 hours,Never,Good,Often,Sometimes,Rarely (1-2 times a month),Major impact,Every night,Rarely (1-2 times a week),Rarely (1-2 times a week),Low stress,Good
"15/4/2026, 9:37:35 am",First year,CSE,Male,Never,6-7 hours,Never,Good,Often,Often,Rarely (1-2 times a month),Minor impact,Every night,Never,Rarely (1-2 times a week),Extremely high stress,Average
"15/4/2026, 9:37:42 am",Third year,CSE,Male,Never,5-6 hours,Never,Average,Often,Often,Sometimes (1-2 times a week),Minor impact,Often (5-6 times a week),Never,Every day,High stress,Good
"15/4/2026, 9:37:45 am",Third year,EEE,Male,Sometimes (3-4 times a week),6-7 hours,Often (5-6 times a week),Average,Often,Always,Sometimes (1-2 times a week),Minor impact,Every night,Often (5-6 times a week),Rarely (1-2 times a week),Extremely high stress,Average
"15/4/2026, 9:37:51 am",First year,CSE,Male,Sometimes (3-4 times a week),5-6 hours,Every night,Good,Sometimes,Sometimes,Always,Minor impact,Rarely (1-2 times a week),Never,Rarely (1-2 times a week),Extremely high stress,Average
"15/4/2026, 9:37:58 am",Third year,ECE,Male,Rarely (1-2 times a week),7-8 hours,Sometimes (3-4 times a week),Good,Always,Sometimes,Sometimes (1-2 times a week),Moderate impact,Every night,Rarely (1-2 times a week),Every day,Extremely high stress,Average
"15/4/2026, 9:38:04 am",Third year,Mechanical,Male,Often (5-6 times a week),5-6 hours,Never,Very good,Rarely,Often,Sometimes (1-2 times a week),Minor impact,Every night,Never,Rarely (1-2 times a week),High stress,Average
"15/4/2026, 9:38:07 am",Third year,CSE,Male,Rarely (1-2 times a week),7-8 hours,Never,Average,Sometimes,Sometimes,Sometimes (1-2 times a week),Moderate impact,Every night,Never,Never,No stress,Average
"15/4/2026, 9:38:26 am",Third year,Mechanical,Male,Every night,6-7 hours,Never,Good,Rarely,Sometimes,Sometimes (1-2 times a week),Moderate impact,Every night,Rarely (1-2 times a week),Often (5-6 times a week),Low stress,Below Average
"15/4/2026, 9:38:31 am",Third year,CSE,Male,Sometimes (3-4 times a week),6-7 hours,Never,Average,Sometimes,Rarely,Sometimes (1-2 times a week),Moderate impact,Every night,Never,Never,High stress,Poor
"15/4/2026, 9:38:38 am",First year,EEE,Male,Never,Less than 4 hours,Never,Good,Rarely,Never,Rarely (1-2 times a month),Minor impact,Every night,Often (5-6 times a week),Sometimes (3-4 times a week),Low stress,Good
"15/4/2026, 9:38:40 am",First year,CSE,Male,Every night,5-6 hours,Never,Good,Sometimes,Always,Sometimes (1-2 times a week),Moderate impact,Every night,Sometimes (3-4 times a week),Sometimes (3-4 times a week),Extremely high stress,Average
"15/4/2026, 9:38:41 am",Third year,CSE,Female,Never,5-6 hours,Never,Good,Rarely,Always,Sometimes (1-2 times a week),Moderate impact,Often (5-6 times a week),Sometimes (3-4 times a week),Never,High stress,Below Average
"15/4/2026, 9:38:42 am",Third year,Mechanical,Male,Sometimes (3-4 times a week),6-7 hours,Never,Poor,Always,Rarely,Often (3-4 times a week),Moderate impact,Every night,Never,Every day,High stress,Good
"15/4/2026, 9:38:58 am",Second year,CSE,Male,Never,5-6 hours,Rarely (1-2 times a week),Average,Often,Sometimes,Rarely (1-2 times a month),Moderate impact,Rarely (1-2 times a week),Never,Rarely (1-2 times a week),High stress,Average
"15/4/2026, 9:39:00 am",Third year,ECE,Male,Rarely (1-2 times a week),6-7 hours,Never,Good,Never,Sometimes,Often (3-4 times a week),Moderate impact,Every night,Never,Sometimes (3-4 times a week),High stress,Good
"15/4/2026, 9:39:13 am",Third year,CSE,Male,Never,Less than 4 hours,Never,Good,Rarely,Often,Sometimes (1-2 times a week),Moderate impact,Sometimes (3-4 times a week),Rarely (1-2 times a week),Every day,High stress,Average
"15/4/2026, 9:39:17 am",Second year,ECE,Female,Rarely (1-2 times a week),Less than 4 hours,Never,Average,Often,Often,Rarely (1-2 times a month),Minor impact,Rarely (1-2 times a week),Never,Sometimes (3-4 times a week),Low stress,Good
"15/4/2026, 9:39:20 am",Second year,ECE,Female,Never,5-6 hours,Never,Good,Always,Sometimes,Never,Minor impact,Often (5-6 times a week),Never,Never,Low stress,Average
"15/4/2026, 9:39:23 am",Second year,CSE,Male,Rarely (1-2 times a week),5-6 hours,Never,Poor,Always,Rarely,Sometimes (1-2 times a week),Moderate impact,Every night,Rarely (1-2 times a week),Rarely (1-2 times a week),Low stress,Average
"15/4/2026, 9:39:29 am",Second year,CSE,Female,Rarely (1-2 times a week),6-7 hours,Rarely (1-2 times a week),Good,Sometimes,Sometimes,Sometimes (1-2 times a week),Major impact,Rarely (1-2 times a week),Rarely (1-2 times a week),Rarely (1-2 times a week),Low stress,Average
"15/4/2026, 9:39:42 am",Second year,CSE,Male,Never,More than 8 hours,Never,Average,Sometimes,Always,Rarely (1-2 times a month),Moderate impact,Often (5-6 times a week),Sometimes (3-4 times a week),Often (5-6 times a week),Low stress,Good
"15/4/2026, 9:39:52 am",Second year,CSE,Male,Every night,5-6 hours,Never,Average,Sometimes,Rarely,Often (3-4 times a week),Minor impact,Every night,Every day,Never,High stress,Excellent
"15/4/2026, 9:40:01 am",Second year,CSE,Female,Rarely (1-2 times a week),5-6 hours,Never,Good,Often,Sometimes,Sometimes (1-2 times a week),Moderate impact,Every night,Rarely (1-2 times a week),Never,High stress,Average
"15/4/2026, 9:40:08 am",Fourth year,Other,Male,Rarely (1-2 times a week),5-6 hours,Every night,Very good,Never,Often,Often (3-4 times a week),Moderate impact,Every night,Never,Sometimes (3-4 times a week),High stress,Good
"15/4/2026, 9:40:11 am",Second year,ECE,Female,Rarely (1-2 times a week),6-7 hours,Often (5-6 times a week),Very poor,Always,Often,Rarely (1-2 times a month),Moderate impact,Every night,Often (5-6 times a week),Rarely (1-2 times a week),Low stress,Average
"15/4/2026, 9:40:17 am",Second year,CSE,Female,Rarely (1-2 times a week),5-6 hours,Never,Average,Rarely,Never,Rarely (1-2 times a month),Moderate impact,Rarely (1-2 times a week),Sometimes (3-4 times a week),Rarely (1-2 times a week),Extremely high stress,Average
"15/4/2026, 9:40:34 am",Second year,CSE,Male,Sometimes (3-4 times a week),6-7 hours,Often (5-6 times a week),Very poor,Often,Often,Sometimes (1-2 times a week),Moderate impact,Every night,Sometimes (3-4 times a week),Often (5-6 times a week),Extremely high stress,Average
"15/4/2026, 9:40:39 am",First year,CSE,Female,Never,6-7 hours,Often (5-6 times a week),Very poor,Often,Sometimes,Always,Moderate impact,Rarely (1-2 times a week),Never,Sometimes (3-4 times a week),High stress,Excellent
"15/4/2026, 9:40:41 am",Second year,Civil,Female,Often (5-6 times a week),6-7 hours,Rarely (1-2 times a week),Average,Often,Sometimes,Rarely (1-2 times a month),Moderate impact,Every night,Rarely (1-2 times a week),Every day,Low stress,Average
"15/4/2026, 9:40:48 am",Second year,Mechanical,Female,Never,5-6 hours,Never,Average,Always,Always,Rarely (1-2 times a month),Major impact,Sometimes (3-4 times a week),Sometimes (3-4 times a week),Sometimes (3-4 times a week),High stress,Excellent
"15/4/2026, 9:40:51 am",First year,Civil,Female,Rarely (1-2 times a week),6-7 hours,Often (5-6 times a week),Good,Always,Often,Sometimes (1-2 times a week),Major impact,Often (5-6 times a week),Sometimes (3-4 times a week),Sometimes (3-4 times a week),No stress,Average
"15/4/2026, 9:40:57 am",Second year,CSE,Female,Rarely (1-2 times a week),5-6 hours,Rarely (1-2 times a week),Very good,Rarely,Always,Sometimes (1-2 times a week),Minor impact,Sometimes (3-4 times a week),Never,Rarely (1-2 times a week),High stress,Average
